10806	1
14474	2
1685	3
14557	3
5487	4
7756	5
5	5
12781	5
4885	5
19488	5
17038	5
16951	5
1798	6
19165	7
20178	8
12362	8
9908	8
10847	9
15717	9
13232	9
2940	9
20666	9
15583	9
21497	10
2053	10
15179	11
1195	12
16222	12
11298	13
7377	14
13498	15
19165	16
5154	16
11024	17
9515	18
17980	18
4806	18
11390	19
11391	19
11393	19
11392	19
11888	20
1162	21
18887	22
12511	22
20861	22
15051	23
188	24
16818	25
4269	25
5153	26
6080	27
12435	28
9000	29
6794	29
11738	30
9381	31
12983	32
14448	32
1662	33
11856	34
12548	34
3750	35
18404	36
7445	37
11217	38
775	39
21175	40
5037	41
97	42
5154	43
7443	43
18389	44
15810	44
10694	44
7562	44
4785	44
8962	44
11891	44
17620	44
10575	44
1086	44
18061	44
14873	44
15681	44
11617	44
1530	44
19265	44
13547	44
14499	44
21519	44
11304	44
1144	45
5037	46
19510	47
20304	48
12154	49
1280	49
1234	49
16839	49
12178	50
2819	50
10420	50
3721	50
3720	50
263	50
11468	51
12427	51
9547	51
17131	51
1585	51
4560	51
3750	52
5088	53
15099	53
11613	54
16091	54
10053	54
17837	55
6072	55
10321	56
9765	56
17072	56
20915	56
8141	56
21355	57
16606	58
8236	58
10304	59
7852	60
17585	61
6592	61
18657	62
236	62
12231	63
19651	64
20536	64
18702	64
15125	64
723	64
14616	65
21374	65
13927	65
6954	65
16692	65
75	65
1276	66
21405	67
19188	68
16807	68
8191	68
13161	68
13596	69
5868	70
11748	71
2399	72
12484	73
19180	73
10437	73
5594	73
8390	73
371	73
4268	73
70	73
917	73
5756	73
16454	73
7781	74
5570	74
5868	74
17044	74
10116	74
18584	74
18154	74
10578	74
9354	74
80	74
15032	75
9344	75
3050	75
21205	75
12297	75
5404	76
9791	76
16353	76
10663	76
6150	77
17177	78
8761	79
14369	79
19588	79
8627	79
14221	79
8746	80
18054	81
3288	81
5946	81
14759	81
12471	81
14072	81
10583	82
5450	83
10133	84
8765	85
18185	85
6147	86
5343	87
5466	88
2343	89
9137	90
14782	90
6916	90
8095	90
14540	90
2412	90
9008	91
10834	92
10416	93
8966	93
7963	93
8879	93
10620	93
1511	93
14384	93
15578	93
6068	93
11648	93
8127	93
172	93
11494	93
15949	93
8100	93
3596	93
16424	93
9481	93
2708	93
1106	94
11593	94
5480	94
12374	94
17116	94
9340	94
3457	95
11816	96
10201	97
10201	97
9415	98
14620	99
10575	100
8338	100
13354	100
12013	100
5546	100
7863	100
21564	100
4053	100
10232	100
18429	100
10407	100
11842	100
11985	100
10521	100
9329	101
7860	102
4926	103
10201	104
10201	104
3540	105
13895	106
2394	106
12435	106
13889	106
19565	106
6264	106
14261	106
17375	106
8280	106
16314	106
1756	106
21004	106
17182	106
18351	106
1431	106
20281	106
5917	106
8360	106
21182	106
8820	106
6871	106
15894	106
1716	106
4701	106
13501	106
14354	106
1366	106
1075	106
15913	107
3887	108
1233	109
13534	110
18149	111
20286	111
9172	111
3647	111
20212	111
21259	111
20618	111
10954	111
15181	111
16568	112
2799	113
7209	114
10794	115
14690	115
11160	115
6876	115
17730	115
3100	115
6521	115
2747	115
4701	115
3012	115
11886	115
16169	115
20188	115
8023	115
1769	115
10989	116
10847	116
12381	117
4147	118
11576	119
17648	120
20686	120
6527	120
641	120
3835	120
10992	120
16371	120
5999	120
844	120
1968	120
13375	120
10524	121
45	122
8918	123
3933	123
12276	123
18857	123
14713	123
2759	123
8088	123
12427	124
6046	124
284	124
21080	124
19952	124
8914	124
14236	125
20240	126
15423	126
11979	127
8030	127
5484	128
10164	128
9519	128
53	129
551	129
17533	130
10484	131
6205	132
20210	133
2612	134
9721	135
2263	136
11035	137
10608	137
21342	137
13958	137
13537	137
3284	137
8208	138
17641	138
15942	138
5682	138
3125	138
414	138
20340	138
8469	138
6335	138
6364	138
12067	139
10428	139
13036	139
20974	139
10147	139
7593	139
11929	139
21357	139
10982	139
15600	139
17961	139
3276	139
3717	139
3655	139
5681	139
4521	139
16947	139
1976	139
7198	139
11656	139
20342	140
20531	140
21193	141
10276	141
7948	141
13639	141
3540	141
14030	141
7086	141
7618	142
7569	143
13630	143
2588	143
9964	143
14873	143
920	143
6192	143
12915	143
18327	143
7892	143
18362	143
18887	143
3455	143
5575	144
20916	144
14382	145
14116	146
4776	147
543	148
16611	148
17188	149
20290	150
9131	151
13558	152
11876	152
8852	153
1866	153
7812	153
5513	154
8873	155
3286	156
11295	157
4053	157
13664	158
12473	159
14178	160
12352	161
8147	161
3399	161
3541	161
16162	161
4915	162
19390	163
10302	163
9755	163
18419	164
21562	164
1729	164
1609	164
12828	164
14150	164
153	164
3919	164
6839	164
18153	164
7001	164
7195	164
20642	164
4603	165
808	165
4600	165
1311	165
2615	166
5664	166
8795	167
16801	167
6335	167
4173	167
8057	167
7169	168
2906	169
14597	169
13612	169
13863	170
2465	170
6445	170
20648	170
7192	171
18547	171
6331	172
9052	173
11024	173
20468	173
17667	174
7990	174
12181	175
20418	176
18869	177
9565	177
1427	177
16185	178
9683	179
9836	179
7405	179
15172	179
17245	180
5382	181
16454	181
14616	181
15391	181
18257	181
21420	181
15366	181
4956	181
604	181
14647	181
6562	181
12224	181
10948	181
8386	181
13224	181
16855	181
5964	182
19045	183
14666	184
17890	184
7944	185
11245	186
1234	187
17225	187
14647	187
12892	188
12178	188
4204	189
15898	189
10486	190
10387	190
6023	190
177	191
10291	191
11774	191
6664	191
5621	191
6628	191
4245	191
11509	191
18441	191
5336	191
16235	191
15159	191
4689	191
2588	192
7285	192
15391	193
14797	194
9132	194
18275	195
4677	196
11802	196
13921	196
6023	196
8109	196
15041	196
7820	196
2504	196
7355	196
21569	196
706	196
21434	196
9980	196
1027	196
19210	196
3390	196
1592	196
9790	196
6393	196
6205	196
1829	196
1783	196
5699	196
12141	196
2465	196
4248	196
11298	196
4148	196
8812	196
16738	196
13148	196
9856	197
18281	197
17056	197
8607	197
6663	197
5331	197
16484	197
6801	197
14172	197
8362	197
1209	197
11474	197
11008	197
19933	197
10735	197
1275	197
14177	198
9850	199
6314	199
19791	200
18408	201
3844	202
10277	203
3978	203
6853	203
12590	203
18727	203
17881	204
3567	205
3202	205
6107	205
18701	206
10119	207
6332	208
1848	208
17507	209
12461	209
16368	209
18687	209
4534	209
5834	209
13724	209
17910	209
1504	209
19417	209
16625	209
20594	209
14670	209
9522	209
7051	209
1307	209
9343	209
11850	210
20533	210
17105	210
19402	210
15118	210
4486	210
16296	210
21257	210
10625	210
16733	210
5069	210
5366	210
18682	210
3563	210
3839	210
6254	210
18197	210
16418	210
5351	210
18159	210
15245	210
17279	210
3286	211
8243	212
3062	212
20334	212
18842	212
12787	212
11005	212
792	212
16982	212
19952	213
7815	214
8615	214
3777	215
18681	216
15640	217
3479	218
846	218
9650	218
18952	218
5934	218
2575	218
7564	219
3428	219
19600	219
9108	219
18936	219
17528	219
18370	219
10771	220
5350	220
586	220
12092	220
3788	220
5941	220
1068	220
9366	220
4358	220
20982	220
20268	220
9020	220
7651	221
5704	221
9877	221
18724	221
16281	221
9568	221
6990	221
5408	221
13501	221
268	221
6001	221
7491	221
2201	221
10200	221
5551	221
8657	221
13828	221
5714	221
1716	221
9297	221
20920	221
20958	221
16144	221
9874	221
18205	221
10257	221
11787	221
16724	221
695	221
3534	221
569	221
17682	221
6527	221
21017	221
10273	221
9244	221
12991	221
4896	221
19184	221
1398	221
17357	221
8860	221
10736	221
5765	221
6290	221
6695	221
17445	221
5480	221
12937	221
524	221
2279	221
6732	221
10639	221
4273	221
726	221
15452	221
15536	221
1309	221
6688	221
3590	221
9841	221
1760	221
3291	221
1902	221
12338	221
15533	221
11715	221
19030	221
17884	221
1419	221
14503	221
742	221
18550	221
643	221
5816	221
18382	221
3894	221
18107	221
20686	221
14368	221
4473	221
20361	221
17594	221
995	221
12046	221
992	221
13614	221
18405	221
14260	221
13617	221
14260	221
217	221
13246	221
20483	221
12660	221
15588	221
5603	221
7418	221
15145	221
19252	221
20656	221
18614	221
1364	221
4675	221
3612	221
11951	221
14846	221
8976	221
7386	221
14179	221
1659	221
9384	221
19458	221
8973	221
4825	221
1143	221
17062	221
6195	221
8776	221
12988	221
7843	221
10436	221
5917	221
5792	221
19621	221
2902	221
3756	221
3345	221
3031	221
5298	221
17522	221
1743	221
17140	221
641	221
4671	221
2974	221
18969	221
12963	221
5354	221
3077	221
7098	221
191	221
11002	221
12966	221
17005	221
1908	221
15985	221
11123	221
20853	221
20005	221
12385	221
16104	221
5414	221
13635	221
5311	221
5615	221
17327	221
13664	222
15272	223
20540	223
16848	224
10484	225
3770	225
17723	226
16020	226
20403	227
2209	228
14536	229
10930	230
9701	231
18057	232
19020	233
20048	233
11925	233
7329	233
1184	233
536	233
11458	233
5942	233
529	233
15732	233
17573	233
12639	233
3908	233
15683	233
2099	233
5143	233
11104	233
13337	233
17700	233
16292	233
1870	233
1739	233
8563	233
13586	233
18678	233
14275	233
5197	233
4663	233
8414	233
19338	233
13745	233
2019	233
469	233
4429	233
11058	233
7858	233
15812	233
1992	233
20942	233
15629	233
14385	233
16267	233
13213	233
18115	233
109	234
20500	234
2501	235
19129	236
7442	236
12243	236
19570	236
2653	236
20773	236
20640	236
4909	236
3689	236
15087	236
2679	236
13327	236
20519	236
12452	236
1359	236
3491	236
15227	236
2006	236
1361	236
18469	236
18969	236
6195	236
21448	236
1007	236
1659	236
20196	236
16860	236
1255	236
10476	236
17378	236
19027	236
19984	236
1937	236
17387	236
7287	236
2631	236
16842	236
12474	236
15550	236
11272	236
15330	236
7437	236
5944	236
4952	236
10475	236
739	236
16279	236
17054	236
13809	236
12771	236
9963	237
5742	238
9063	239
15343	239
5422	239
17605	240
16305	241
3377	242
2082	242
9182	243
21264	244
13782	244
3338	244
6733	244
1639	244
6396	244
16774	244
14653	244
14315	244
13118	244
6022	244
19060	244
11577	245
9093	246
6965	247
1099	247
21322	247
13757	248
1748	248
18426	249
13119	250
15749	251
8221	251
3515	251
13667	251
5547	252
1530	253
3409	254
575	254
5035	254
15394	254
5723	254
18922	254
17681	254
8221	254
61	254
10583	255
21531	255
11295	255
20436	255
5190	255
2109	256
14921	257
20097	257
4165	257
17120	258
7679	259
261	260
342	261
20684	262
18420	263
20697	264
11582	265
16010	265
20697	265
9640	266
6143	266
15003	266
19706	266
17771	266
16716	266
7550	266
6141	266
9842	266
10107	266
20592	266
8763	267
15641	268
3239	268
435	268
3239	268
5777	269
10176	269
13400	269
13843	270
18437	270
11969	270
17550	271
5977	272
15988	273
10882	273
161	273
21448	273
15613	273
16768	273
14048	273
15104	273
9555	273
20172	273
11286	273
13432	273
5425	273
8018	273
16777	273
5012	273
231	273
18653	273
2402	273
2604	273
3780	273
2521	273
17584	273
18871	273
7347	273
10164	273
14174	273
14605	273
8803	273
16257	273
19802	273
3430	273
10397	273
14926	273
16772	273
17780	273
15025	273
21266	273
9383	273
8288	273
8690	273
6043	273
7407	273
14877	273
9909	273
6552	273
5606	273
16495	273
1348	273
14538	273
16512	273
590	273
9241	273
19048	273
19746	273
9983	273
4639	273
6769	273
443	273
11665	273
16445	273
19373	273
9291	273
14146	273
11567	273
5052	273
6033	273
12409	273
9907	273
16274	273
12607	273
10935	273
17592	273
17840	274
1390	275
15181	276
1333	277
9832	278
8516	279
13628	279
19985	280
12211	281
19016	282
6536	283
12287	283
18055	283
21108	283
4530	284
2904	285
6472	285
14980	285
1093	285
639	285
2386	285
2900	285
6470	285
1202	285
13531	286
21039	286
12100	286
7569	287
7270	288
11689	289
15826	289
2828	289
2828	289
14134	289
10989	290
11441	291
7765	291
1611	291
8191	291
18152	291
3455	291
16454	291
4919	291
7781	291
9908	291
15848	292
17224	293
12573	293
21118	293
13039	293
3053	293
11783	293
8657	293
5714	293
11946	293
8727	293
10132	293
8258	293
3118	293
15265	293
2667	293
18003	293
126	293
14252	293
2775	293
9393	293
11591	293
4464	293
20392	293
4851	293
7415	293
5918	293
1649	293
9608	293
14999	293
1	293
6693	293
14749	293
1024	293
5644	293
13462	293
19439	293
19330	293
7320	293
18180	293
2849	293
16473	293
15278	293
9054	293
682	293
5342	293
14623	293
10003	293
11629	293
15616	293
17925	293
20068	293
18288	293
1153	293
21451	293
9631	293
7478	293
2529	293
10875	293
20817	293
11443	293
19614	293
21123	293
17539	293
12568	293
5329	293
2270	293
19458	293
12043	293
4237	293
9478	293
10479	294
14016	294
3443	295
14321	295
13554	295
19896	295
2786	295
12959	295
13719	295
10342	295
8519	296
6845	296
8986	296
6846	296
21529	297
2329	298
3869	298
9947	298
8673	299
2930	299
6740	299
4769	299
20580	299
9608	299
10245	299
6115	300
20523	300
341	300
10799	300
198	301
14536	302
1345	303
6154	303
10528	304
15205	305
2635	306
5635	307
4476	307
6681	307
13676	308
19317	308
15438	308
6967	309
16220	310
860	311
15338	312
9595	313
17796	313
661	314
8631	315
13413	316
14552	316
14990	317
4999	317
13731	317
13489	317
15458	317
13983	317
15458	317
10326	317
2499	317
9666	317
16889	317
18920	317
12204	317
19157	317
2602	317
17108	317
18611	317
11657	317
1022	317
10410	317
8700	317
14404	317
8276	317
9174	318
2396	319
21290	319
1920	319
15086	319
5628	319
6443	319
5932	319
8400	319
19427	319
15847	319
6219	319
7252	319
154	319
21462	319
13453	319
5677	319
4255	319
5896	319
3157	319
5825	319
15503	320
14508	320
4807	320
16214	320
584	320
4070	320
20220	320
2704	320
3588	320
1369	320
21286	321
8474	321
3476	321
11886	321
12254	321
18334	321
4301	321
12578	321
4255	322
11229	322
15544	322
7758	322
20897	322
2494	322
20474	322
9320	322
7894	322
9564	322
1430	322
9231	322
11691	322
12904	322
19552	322
15114	322
13089	322
20019	322
20749	322
5393	322
11544	323
748	323
16088	323
9028	323
16042	323
20391	323
17765	324
13955	325
4654	325
168	326
10585	326
20904	327
5595	327
5593	327
20306	328
39	329
8334	329
4936	329
5422	329
20459	329
14110	329
19522	329
9144	329
9700	329
18578	329
16514	329
8364	330
20633	331
19076	331
20138	331
6761	331
14809	331
12888	332
7141	332
4589	332
16840	332
13463	332
15162	332
1322	332
2538	333
18497	334
2795	334
15854	335
13101	335
4204	335
9160	336
2115	337
10007	337
17217	338
19730	338
4541	338
5443	338
13256	339
19	339
3306	339
20796	340
13863	340
3757	340
1550	341
69	342
3319	342
6809	343
362	344
8912	344
3286	345
16352	346
3207	347
6498	348
2395	349
7579	349
18609	349
6170	349
14782	349
8160	349
3074	349
13634	349
7714	349
3862	349
1832	349
15809	349
14210	349
15780	349
3832	349
1393	349
15950	350
9664	350
10078	351
16406	351
20520	351
14207	352
8168	353
7907	353
20411	353
7880	353
18533	353
11567	353
21250	353
19426	353
14148	353
2607	353
20184	353
6124	353
11205	353
18841	353
14917	353
11020	353
632	353
13414	353
1346	353
6692	353
21076	353
6124	353
810	353
10040	353
19855	353
7980	353
15149	353
19578	353
13307	353
3149	353
16536	353
17373	353
11980	353
4482	353
20913	353
7186	353
19343	353
9504	353
10502	353
1900	353
18769	353
17312	353
9179	353
5510	353
18615	353
18309	353
3859	353
18804	353
19045	353
17879	353
9192	353
7858	353
15667	353
15335	353
8021	353
17166	353
12850	353
14392	353
7258	353
15279	353
15352	353
18775	353
12436	354
480	355
16939	356
16882	356
13504	357
2870	358
19051	359
2095	360
11691	361
17392	361
8996	361
231	361
7124	361
3123	361
5306	361
12536	361
20019	361
16730	362
3193	363
6706	363
11948	364
17681	364
5106	364
13801	364
4373	364
18570	364
2989	364
7712	364
16995	365
8748	366
1712	366
21434	367
14108	368
9928	368
14107	368
2614	369
19912	370
7816	371
12045	371
11796	371
2442	372
10762	373
8334	374
18687	374
3868	374
11305	374
11060	374
16401	374
4770	374
798	375
9405	375
16674	375
6131	376
16173	377
2385	378
7496	378
4034	378
1028	378
8089	378
3627	378
9106	378
306	378
2904	378
4078	378
21335	378
18476	378
20130	378
8728	378
273	379
1379	379
4354	379
2344	379
17339	380
13161	380
32	380
4706	381
1867	381
1981	382
396	383
17181	383
11633	383
13837	383
18738	383
3857	383
8889	383
1290	383
1689	383
14071	383
15077	383
17625	383
6483	383
10123	383
5318	383
9628	383
18055	383
7520	383
3367	383
1248	383
4839	383
8630	383
1980	383
14209	383
4122	383
12067	383
9419	383
20397	383
8007	383
16614	383
4982	384
15272	385
16581	386
4491	387
18022	388
11427	388
13727	388
7857	388
17122	388
19092	388
501	388
426	388
16636	388
3614	388
7969	388
20668	388
10072	388
11559	388
15000	388
14364	388
10462	388
13843	388
3434	388
17797	388
2571	388
20679	388
6396	388
13222	388
1058	389
689	390
688	390
10930	391
6314	392
20124	393
9849	393
864	394
6203	395
9349	395
20887	396
16453	396
13921	396
15251	397
15728	398
15728	398
15728	398
20407	398
11757	399
12915	399
10731	400
10936	401
18995	402
12015	403
20656	403
3288	403
16599	403
5497	403
8161	403
17167	403
10941	403
18544	403
5337	404
20409	405
9976	405
17772	405
1592	406
3990	406
1436	406
18429	406
18428	406
18043	407
6245	408
15484	409
495	410
3289	411
19114	412
7816	413
11425	414
8141	414
10740	414
3128	414
19943	414
12194	414
14948	414
16601	414
19381	414
12869	414
20535	414
7132	414
1412	414
16720	414
2326	415
14607	416
4484	417
8695	417
2288	417
10541	417
8695	417
5006	417
16619	417
14463	417
18185	417
6011	418
20911	419
21443	419
11223	420
14232	420
6693	420
5985	420
6157	420
16925	420
20392	420
12145	420
15442	420
3087	420
18266	420
20274	420
8262	420
10715	420
20410	420
16495	420
15325	420
